TRANSAKCIJE;MERITVE;LETO;DATA
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2011;-1.074804
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2012;-1.671816
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2013;0.698916
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2014;0.183149
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2015;-0.120365
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2016;-0.558192
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2017;1.684254
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2018;1.956379
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2019;0.962779
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2020;-1.419441
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2021;2.334922
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2022;0.847437
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2023;0.849246
....Bruto investicije v osnovna sredstva;Prispevek k letni rasti obsega BDP (odstotne točke);2024;-0.79768
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);1995;"""..."""
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);1996;109.796486
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);1997;106.634
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);1998;106.642111
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);1999;104.828657
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2000;105.857552
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2001;105.697511
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2002;104.219835
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2003;104.733812
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2004;106.219779
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2005;103.959564
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2006;102.295734
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2007;102.823952
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2008;103.804439
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2009;100.543064
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2010;101.80219
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2011;101.715128
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2012;101.69671
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2013;100.133823
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2014;100.413742
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2015;101.150282
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2016;100.665931
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2017;101.217009
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2018;101.858286
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2019;102.128441
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2020;100.680856
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2021;105.637352
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2022;113.551788
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2023;105.290524
....Bruto investicije v osnovna sredstva;Implicitni deflator (predhodno leto=100);2024;102.263841
....Spremembe zalog;Tekoče cene (mio EUR);1995;225.721114
....Spremembe zalog;Tekoče cene (mio EUR);1996;132.742798
....Spremembe zalog;Tekoče cene (mio EUR);1997;128.839952
....Spremembe zalog;Tekoče cene (mio EUR);1998;147.485193
....Spremembe zalog;Tekoče cene (mio EUR);1999;227.343096
....Spremembe zalog;Tekoče cene (mio EUR);2000;270.816145
....Spremembe zalog;Tekoče cene (mio EUR);2001;47.602985
....Spremembe zalog;Tekoče cene (mio EUR);2002;173.087011
....Spremembe zalog;Tekoče cene (mio EUR);2003;395.951958
....Spremembe zalog;Tekoče cene (mio EUR);2004;774.063638
....Spremembe zalog;Tekoče cene (mio EUR);2005;550.590293
....Spremembe zalog;Tekoče cene (mio EUR);2006;826.772257
....Spremembe zalog;Tekoče cene (mio EUR);2007;1563.387621
....Spremembe zalog;Tekoče cene (mio EUR);2008;1336.98914
....Spremembe zalog;Tekoče cene (mio EUR);2009;-243.30626
....Spremembe zalog;Tekoče cene (mio EUR);2010;480.774686
....Spremembe zalog;Tekoče cene (mio EUR);2011;651.078389
....Spremembe zalog;Tekoče cene (mio EUR);2012;-113.460276
....Spremembe zalog;Tekoče cene (mio EUR);2013;-21.252671
....Spremembe zalog;Tekoče cene (mio EUR);2014;110.892607
....Spremembe zalog;Tekoče cene (mio EUR);2015;208.130144
....Spremembe zalog;Tekoče cene (mio EUR);2016;424.467568
....Spremembe zalog;Tekoče cene (mio EUR);2017;742.643338
....Spremembe zalog;Tekoče cene (mio EUR);2018;917.85523
....Spremembe zalog;Tekoče cene (mio EUR);2019;514.845776
....Spremembe zalog;Tekoče cene (mio EUR);2020;541.054959
....Spremembe zalog;Tekoče cene (mio EUR);2021;817.763535
....Spremembe zalog;Tekoče cene (mio EUR);2022;1416.90723
....Spremembe zalog;Tekoče cene (mio EUR);2023;565.816039
....Spremembe zalog;Tekoče cene (mio EUR);2024;731.639291
....Spremembe zalog;Tekoče cene (% od BDP);1995;2.135826
....Spremembe zalog;Tekoče cene (% od BDP);1996;1.094637
....Spremembe zalog;Tekoče cene (% od BDP);1997;0.932785
....Spremembe zalog;Tekoče cene (% od BDP);1998;0.96452
....Spremembe zalog;Tekoče cene (% od BDP);1999;1.325659
....Spremembe zalog;Tekoče cene (% od BDP);2000;1.445747
....Spremembe zalog;Tekoče cene (% od BDP);2001;0.227357
....Spremembe zalog;Tekoče cene (% od BDP);2002;0.743736
....Spremembe zalog;Tekoče cene (% od BDP);2003;1.560319
....Spremembe zalog;Tekoče cene (% od BDP);2004;2.822898
....Spremembe zalog;Tekoče cene (% od BDP);2005;1.904779
....Spremembe zalog;Tekoče cene (% od BDP);2006;2.641914
....Spremembe zalog;Tekoče cene (% od BDP);2007;4.474888
....Spremembe zalog;Tekoče cene (% od BDP);2008;3.542439
....Spremembe zalog;Tekoče cene (% od BDP);2009;-0.679051
....Spremembe zalog;Tekoče cene (% od BDP);2010;1.333604
....Spremembe zalog;Tekoče cene (% od BDP);2011;1.77009
....Spremembe zalog;Tekoče cene (% od BDP);2012;-0.31575
....Spremembe zalog;Tekoče cene (% od BDP);2013;-0.058968
....Spremembe zalog;Tekoče cene (% od BDP);2014;0.297531
....Spremembe zalog;Tekoče cene (% od BDP);2015;0.540684
....Spremembe zalog;Tekoče cene (% od BDP);2016;1.06082
....Spremembe zalog;Tekoče cene (% od BDP);2017;1.742252
....Spremembe zalog;Tekoče cene (% od BDP);2018;2.018931
....Spremembe zalog;Tekoče cene (% od BDP);2019;1.069111
....Spremembe zalog;Tekoče cene (% od BDP);2020;1.157617
....Spremembe zalog;Tekoče cene (% od BDP);2021;1.571938
....Spremembe zalog;Tekoče cene (% od BDP);2022;2.489787
....Spremembe zalog;Tekoče cene (% od BDP);2023;0.884762
....Spremembe zalog;Tekoče cene (% od BDP);2024;1.092518
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);1995;"""..."""
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);1996;124.443655
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);1997;118.816761
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);1998;140.340177
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);1999;220.60181
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2000;248.515257
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2001;49.073177
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2002;166.780305
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2003;393.002343
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2004;760.628199
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2005;527.064234
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2006;793.980486
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2007;1478.496421
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2008;1263.183878
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2009;-236.535669
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2010;466.213415
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2011;624.501334
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2012;-108.845186
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2013;-25.181493
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2014;123.797435
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2015;212.693331
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2016;430.301349
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2017;721.369892
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2018;899.461713
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2019;517.812161
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2020;550.87887
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2021;762.172662
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2022;1221.878597
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2023;542.806274
....Spremembe zalog;Stalne cene predhodnega leta (mio EUR);2024;739.91639
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);1995;509.570406
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);1996;291.608145
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);1997;264.727835
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);1998;285.224466
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);1999;406.543838
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2000;439.517188
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2001;112.291912
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2002;274.085395
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2003;551.50088
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2004;986.870234
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2005;701.570439
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2006;978.538548
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2007;1704.041736
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2008;1383.324099
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2009;-225.25792
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2010;480.774686
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2011;624.501334
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2012;-125.192528
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2013;-38.644437
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2014;101.969118
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2015;200.036783
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2016;412.220856
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2017;693.287904
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2018;839.855133
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2019;473.943077
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2020;506.14873
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2021;701.456031
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2022;1049.049813
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2023;343.20533
....Spremembe zalog;Stalne cene, referenčno leto 2010 (mio EUR);2024;470.954063
....Spremembe zalog;Letna sprememba obsega (%);1995;
....Spremembe zalog;Letna sprememba obsega (%);1996;
....Spremembe zalog;Letna sprememba obsega (%);1997;
....Spremembe zalog;Letna sprememba obsega (%);1998;
....Spremembe zalog;Letna sprememba obsega (%);1999;
....Spremembe zalog;Letna sprememba obsega (%);2000;
....Spremembe zalog;Letna sprememba obsega (%);2001;
....Spremembe zalog;Letna sprememba obsega (%);2002;
....Spremembe zalog;Letna sprememba obsega (%);2003;
....Spremembe zalog;Letna sprememba obsega (%);2004;
....Spremembe zalog;Letna sprememba obsega (%);2005;
....Spremembe zalog;Letna sprememba obsega (%);2006;
....Spremembe zalog;Letna sprememba obsega (%);2007;
....Spremembe zalog;Letna sprememba obsega (%);2008;
....Spremembe zalog;Letna sprememba obsega (%);2009;
....Spremembe zalog;Letna sprememba obsega (%);2010;
....Spremembe zalog;Letna sprememba obsega (%);2011;
....Spremembe zalog;Letna sprememba obsega (%);2012;
....Spremembe zalog;Letna sprememba obsega (%);2013;
....Spremembe zalog;Letna sprememba obsega (%);2014;
....Spremembe zalog;Letna sprememba obsega (%);2015;
....Spremembe zalog;Letna sprememba obsega (%);2016;
....Spremembe zalog;Letna sprememba obsega (%);2017;
....Spremembe zalog;Letna sprememba obsega (%);2018;
....Spremembe zalog;Letna sprememba obsega (%);2019;
....Spremembe zalog;Letna sprememba obsega (%);2020;
....Spremembe zalog;Letna sprememba obsega (%);2021;
....Spremembe zalog;Letna sprememba obsega (%);2022;
....Spremembe zalog;Letna sprememba obsega (%);2023;
....Spremembe zalog;Letna sprememba obsega (%);2024;
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);1995;"""..."""
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);1996;-0.958311
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);1997;-0.114838
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);1998;0.08326
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);1999;0.478166
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2000;0.123457
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2001;-1.183771
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2002;0.569203
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2003;0.944953
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2004;1.437072
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2005;-0.900771
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2006;0.842013
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2007;2.082556
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2008;-0.859274
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2009;-4.169155
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2010;1.98022
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2011;0.398678
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2012;-2.066008
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2013;0.245672
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2014;0.402456
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2015;0.273137
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2016;0.57716
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2017;0.742012
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2018;0.367898
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2019;-0.879942
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2020;0.074825
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2021;0.473093
....Spremembe zalog;Prispevek k letni rasti obsega BDP (odstotne točke);2022;0.776806
